name,price,pioneer,modern,legacy,cEDH,edhPopularity,uuid,colorIdentity,flavorText,isPromo,keywords,manaValue,printings,rarity,subtypes,Legendary,text,types,variations
Dig Through Time,0.21,0.015,0,0,0,22847,40f1911d-5b1e-510f-bc5e-51d14942ee2a,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.23,0.015,0,0,0,22847,23f6da67-cb58-5cd8-8622-e1db773baa55,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.28,0.015,0,0,0,22847,9544ddce-b079-522d-8282-541baee0ca0b,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.48,0.015,0,0,0,22847,8adfd3be-8dfc-5995-8bbb-f0eb9d1113cd,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.49,0.015,0,0,0,22847,7d2ef7a8-e8f6-5a77-bb42-0e5c6d4d929c,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.55,0.015,0,0,0,22847,e8e98b17-6825-5ef6-befe-b03c8de3281b,Blue,,FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.61,0.015,0,0,0,22847,175b989c-99c2-5d07-a7c3-1fcf50f6c11a,Blue,,TRUE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
Dig Through Time,0.85,0.015,0,0,0,22847,84194b69-3303-51fc-b5b1-600faffb9bd1,Blue,,TRUE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,86603a5c-c5dd-5c24-a2f9-02e2f77b78ba
Dig Through Time,2.83,0.015,0,0,0,22847,86603a5c-c5dd-5c24-a2f9-02e2f77b78ba,Blue,,TRUE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,84194b69-3303-51fc-b5b1-600faffb9bd1
Dig Through Time,5.59,0.015,0,0,0,22847,f288db5b-f80b-5d7b-bfaa-ed45910e6056,Blue,"No matter how deep the treasure is buried, Hunter can always sniff it out.",FALSE,Delve,8,"C21, DSC, KTK, NCC, OTC, PKTK, PLG21, PRM, SLD, UMA, WOC",rare,,FALSE,Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)\nLook at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.,Instant,
"Dina, Soul Steeper",0.11,0.032,0,0,0,21123,1db011e9-010d-557f-8521-e5d1626243dd,"Black, Green",Her concoctions corroded metal and fortified organic tissue. They would be studied for generations.,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,"1a208d6b-34eb-5f74-97ba-834041596d32, 9dda2087-822e-5b43-b1d1-8024ca082b16, fa3c51ff-9987-5a20-ac67-f723f8ce1ea5"
"Dina, Soul Steeper",0.15,0.032,0,0,0,21123,1a208d6b-34eb-5f74-97ba-834041596d32,"Black, Green",,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,"1db011e9-010d-557f-8521-e5d1626243dd, 9dda2087-822e-5b43-b1d1-8024ca082b16, fa3c51ff-9987-5a20-ac67-f723f8ce1ea5"
"Dina, Soul Steeper",0.18,0.032,0,0,0,21123,ba8b4d5c-8409-50c8-8d3a-010a99cc0513,"Black, Green",,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,
"Dina, Soul Steeper",0.21,0.032,0,0,0,21123,4d5d23f7-e28c-55be-8e59-ca2cb224fdcd,"Black, Green",,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,
"Dina, Soul Steeper",1.71,0.032,0,0,0,21123,9dda2087-822e-5b43-b1d1-8024ca082b16,"Black, Green",Her concoctions corroded metal and fortified organic tissue. They would be studied for generations.,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,"1db011e9-010d-557f-8521-e5d1626243dd, 1a208d6b-34eb-5f74-97ba-834041596d32, fa3c51ff-9987-5a20-ac67-f723f8ce1ea5"
"Dina, Soul Steeper",193.39,0.032,0,0,0,21123,fa3c51ff-9987-5a20-ac67-f723f8ce1ea5,"Black, Green",Her concoctions corroded metal and fortified organic tissue. They would be studied for generations.,FALSE,,2,"MUL, PLST, STX",uncommon,"Dryad, Druid",TRUE,"Whenever you gain life, each opponent loses 1 life.\n{1}, Sacrifice another creature: Dina, Soul Steeper gets +X/+0 until end of turn, where X is the sacrificed creature's power.",Creature,"1db011e9-010d-557f-8521-e5d1626243dd, 1a208d6b-34eb-5f74-97ba-834041596d32, 9dda2087-822e-5b43-b1d1-8024ca082b16"
Dismember,3.63,0,0.034,0.043,0.076,22284,05cba0ca-60c1-5914-ad19-aec6f18f3d2c,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",uncommon,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,4.27,0,0.034,0.043,0.076,22284,db79fbc9-cccf-52f7-ac23-889fcdca6053,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",uncommon,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,4.43,0,0.034,0.043,0.076,22284,26db94e4-32a5-5f8d-8347-179ac7348575,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",uncommon,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,4.6,0,0.034,0.043,0.076,22284,f9a2ecf7-c998-59f6-9ca3-63241f726b23,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",uncommon,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,5.98,0,0.034,0.043,0.076,22284,0371f304-c6dc-5803-862b-0c36b88e321c,Black,,TRUE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",rare,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,6.14,0,0.034,0.043,0.076,22284,a8d64cf3-a149-538c-816d-b0926d9dde4f,Black,"""No one has heard Drivnod speak. But we have seen him do unspeakable things. As he drifts over Ish Sah, a deathly whisper rides the wind. I can never watch for long—I turn away and hide.""\n—Kara Vrist, resistance spymaster",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",mythic,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,6.89,0,0.034,0.043,0.076,22284,4f0083dc-1815-5f5e-91d9-1c95ddf2cdd5,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",special,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,11.28,0,0.034,0.043,0.076,22284,efe33cfc-84e7-5229-a54a-4ef5f28e57e2,Black,,FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",rare,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,cf205fec-95fc-5a8a-8b8b-e3e0d9808780
Dismember,11.58,0,0.034,0.043,0.076,22284,98854a23-8781-54da-b67b-8f5879b3e2b8,Black,"""You serve Phyrexia. Your pieces would better serve Phyrexia elsewhere.""\n—Azax-Azog, the Demon Thane",TRUE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",rare,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,
Dismember,26.92,0,0.034,0.043,0.076,22284,cf205fec-95fc-5a8a-8b8b-e3e0d9808780,Black,"""A scratch? Your arm's off!""",FALSE,,3,"F12, MD1, MM2, NPH, PLST, PRM, PW22, SLD, SPG, TSR",rare,,FALSE,({B/P} can be paid with either {B} or 2 life.)\nTarget creature gets -5/-5 until end of turn.,Instant,efe33cfc-84e7-5229-a54a-4ef5f28e57e2
Dispel,0.19,0,0,0,0.191,22778,918e460b-cd42-5ad6-b32f-fcdcead639c8,Blue,"""I said we should destroy the Eldrazi. Ugin wanted to return them to stasis. Ugin's arguments were . . . unconvincing.""\n—Jace Beleren",FALSE,,1,"BFZ, EA2, PLST, RTR, WWK",common,,FALSE,Counter target instant spell.,Instant,
Dispel,0.23,0,0,0,0.191,22778,31df7d20-cbe6-5367-8daf-9a3b1f974a9b,Blue,"""Civilization will subsume us unless we overwhelm it instead.""\n—Speaker Zegana",FALSE,,1,"BFZ, EA2, PLST, RTR, WWK",common,,FALSE,Counter target instant spell.,Instant,
Dispel,0.32,0,0,0,0.191,22778,19ec5137-4148-50be-8166-dfc4d2106c13,Blue,The Jwari winds undo reality as easily as they scatter a pile of leaves.,FALSE,,1,"BFZ, EA2, PLST, RTR, WWK",common,,FALSE,Counter target instant spell.,Instant,
Dispel,0.76,0,0,0,0.191,22778,ece917c1-2afb-5df3-8885-db51358ef3e1,Blue,"""I said we should destroy the Eldrazi. Ugin wanted to return them to stasis. Ugin's arguments were . . . unconvincing.""\n—Jace Beleren",FALSE,,1,"BFZ, EA2, PLST, RTR, WWK",common,,FALSE,Counter target instant spell.,Instant,
Displacer Kitten,13.49,0,0,0,0.221,22821,efd92401-28dc-5cc0-b588-23684beed419,Blue,"""Isn't she the cutest thing you've almost seen?""\n—Doen, purveyor of exotic pets",TRUE,Avoidance,4,"CLB, HBG, MB2, PCLB",rare,"Cat, Beast",FALSE,"Avoidance — Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner's control.",Creature,361c36ff-213b-52a0-9c27-741219d68ba4
Displacer Kitten,13.64,0,0,0,0.221,22821,18c3a658-eda3-53cb-ad3e-3a16c8f5da6f,Blue,"""Isn't she the cutest thing you've almost seen?""\n—Doen, purveyor of exotic pets",FALSE,Avoidance,4,"CLB, HBG, MB2, PCLB",rare,"Cat, Beast",FALSE,"Avoidance — Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner's control.",Creature,8fad51e2-d244-5e96-802d-3fd261d7573b
Displacer Kitten,15.23,0,0,0,0.221,22821,8fad51e2-d244-5e96-802d-3fd261d7573b,Blue,,FALSE,Avoidance,4,"CLB, HBG, MB2, PCLB",rare,"Cat, Beast",FALSE,"Avoidance — Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner's control.",Creature,18c3a658-eda3-53cb-ad3e-3a16c8f5da6f
Displacer Kitten,25.95,0,0,0,0.221,22821,361c36ff-213b-52a0-9c27-741219d68ba4,Blue,"""Isn't she the cutest thing you've almost seen?""\n—Doen, purveyor of exotic pets",TRUE,Avoidance,4,"CLB, HBG, MB2, PCLB",rare,"Cat, Beast",FALSE,"Avoidance — Whenever you cast a noncreature spell, exile up to one target nonland permanent you control, then return that card to the battlefield under its owner's control.",Creature,efd92401-28dc-5cc0-b588-23684beed419
Disruptor Flute,0.82,0,0,0.034,0,8726,1a246652-3682-5efb-bc97-8cf82ca0c3dc,Colorless,,FALSE,Flash,2,"MH3, PMH3",rare,,FALSE,"Flash\nAs Disruptor Flute enters, choose a card name.\nSpells with the chosen name cost {3} more to cast.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,55ce785d-bb72-5a38-a962-8d9f09038c2c
Disruptor Flute,1.22,0,0,0.034,0,8726,55ce785d-bb72-5a38-a962-8d9f09038c2c,Colorless,,FALSE,Flash,2,"MH3, PMH3",rare,,FALSE,"Flash\nAs Disruptor Flute enters, choose a card name.\nSpells with the chosen name cost {3} more to cast.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,1a246652-3682-5efb-bc97-8cf82ca0c3dc
Disruptor Flute,2.71,0,0,0.034,0,8726,7172c45e-98db-50d4-8094-c9372b541e57,Colorless,,TRUE,Flash,2,"MH3, PMH3",rare,,FALSE,"Flash\nAs Disruptor Flute enters, choose a card name.\nSpells with the chosen name cost {3} more to cast.\nActivated abilities of sources with the chosen name can't be activated unless they're mana abilities.",Artifact,
Dockside Extortionist,83.07,0,0,0,0.613,23273,84d519c7-1e21-5d83-89e2-25ad502d0ff4,Red,"""A small price to keep such pretty things safe!""",FALSE,Treasure,2,"2X2, C19, PLST, PRM",rare,"Goblin, Pirate",FALSE,"When Dockside Extortionist enters, create X Treasure tokens, where X is the number of artifacts and enchantments your opponents control. (Treasure tokens are artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature,
Dockside Extortionist,84.32,0,0,0,0.613,23273,06cb92d8-6a34-525f-b95e-327b2cb474e0,Red,"""It's just business.""",FALSE,Treasure,2,"2X2, C19, PLST, PRM",mythic,"Goblin, Pirate",FALSE,"When Dockside Extortionist enters, create X Treasure tokens, where X is the number of artifacts and enchantments your opponents control. (Treasure tokens are artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature,
Dockside Extortionist,84.93,0,0,0,0.613,23273,1104bdaa-8841-5b80-8300-0e8d0fcd33b7,Red,"""It's just business.""",FALSE,Treasure,2,"2X2, C19, PLST, PRM",mythic,"Goblin, Pirate",FALSE,"When Dockside Extortionist enters, create X Treasure tokens, where X is the number of artifacts and enchantments your opponents control. (Treasure tokens are artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature,"110e193d-f86b-59f0-a979-fd0615c7576e, 3db882c7-a3ab-53b7-9e00-652609755b22"
Dockside Extortionist,97.21,0,0,0,0.613,23273,110e193d-f86b-59f0-a979-fd0615c7576e,Red,"The fine print is illegible scribbles, but it *is* legally binding.",FALSE,Treasure,2,"2X2, C19, PLST, PRM",mythic,"Goblin, Pirate",FALSE,"When Dockside Extortionist enters, create X Treasure tokens, where X is the number of artifacts and enchantments your opponents control. (Treasure tokens are artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature,"1104bdaa-8841-5b80-8300-0e8d0fcd33b7, 3db882c7-a3ab-53b7-9e00-652609755b22"
Dockside Extortionist,170.82,0,0,0,0.613,23273,3db882c7-a3ab-53b7-9e00-652609755b22,Red,"""It's just business.""",FALSE,Treasure,2,"2X2, C19, PLST, PRM",mythic,"Goblin, Pirate",FALSE,"When Dockside Extortionist enters, create X Treasure tokens, where X is the number of artifacts and enchantments your opponents control. (Treasure tokens are artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",Creature,"1104bdaa-8841-5b80-8300-0e8d0fcd33b7, 110e193d-f86b-59f0-a979-fd0615c7576e"
Doomsday,4.47,0,0,0.028,0,18271,207eb14e-e969-5a3e-9d74-8f03535c1a6c,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",rare,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doomsday,4.6,0,0,0.028,0,18271,ce95ba02-a79d-5681-bfd4-137d00af93b8,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",rare,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doomsday,9.78,0,0,0.028,0,18271,3c56729d-64d8-566c-9ad2-b21389594924,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",rare,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doomsday,58.61,0,0,0.028,0,18271,e80aada3-4e81-5798-a4ee-211c79ef2cbe,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",special,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doomsday,3.73,0,0,0.028,0,18276,db6adb27-4a5d-53b0-9f4c-d655457ac29f,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",rare,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doomsday,4.27,0,0,0.028,0,18276,68534bac-75d1-5e27-af48-99625ed58591,Black,,FALSE,,3,"6ED, A25, MB2, MP2, PLST, PRM, SLD, WTH",mythic,,FALSE,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",Sorcery,
Doorkeeper Thrull,1.05,0,0,0.022,0,15699,320ad70d-2ecc-5108-9740-f0aea1cb8959,White,Parties at Karlov Manor are strictly invitation only.,FALSE,"Flash, Flying",2,"MKM, PMKM",rare,Thrull,FALSE,Flash\nFlying\nArtifacts and creatures entering don't cause abilities to trigger.,Creature,392acb88-371d-5e53-9f32-c668cbfd33c1
